sequence	d.gRodon	metadata_NSTI
SV_821_Enterobacterales	1.49051090648306	0.603626
SV_822_Rhodobacterales	6.67677403927066	0.080825
SV_823_Enterobacterales	6.07945584744788	0.834656
SV_824_Rhodobacterales	5.36531735547304	0.092863
SV_825_Enterobacterales	2.99459925988675	0.288502
SV_826_NA	3.22103764625199	0.646014
SV_827_Rhodobacterales	3.46459830453738	0.078662
SV_828_Enterobacterales	3.46459830453738	0.528118
SV_829_Flavobacteriales	3.68797132136683	0.747706
SV_82_Flavobacteriales	3.39318865504023	0.024446
SV_830_Rhodobacterales	2.50874900913764	0.045847
SV_831_Rhodospirillales	4.68601506902794	0.158225
SV_832_Flavobacteriales	3.39318865504023	0.390565
SV_833_Sphingomonadales	7.64466419842346	0.292067
SV_834_Betaproteobacteriales	4.78463224821737	0.45758
SV_835_Rhodobacterales	7.64466419842346	0.509767
SV_836_Enterobacterales	1.61999877876782	0.255274
SV_837_Enterobacterales	1.61999877876782	0.563922
SV_838_Enterobacterales	1.37137310932711	0.465859
SV_839_Enterobacterales	6.67677403927066	0.374431
SV_83_Flavobacteriales	3.25475454276435	0.007725
SV_840_Enterobacterales	0.504662787645235	0.331339
SV_841_NA	7.64466419842346	0.398669
SV_842_Rhodobacterales	5.36531735547304	0.092696
SV_843_Enterobacterales	1.61999877876782	0.244949
SV_844_Enterobacterales	2.07995181434553	0.110701
SV_845_Rhodobacterales	0.972557019012219	0.081112
SV_846_Sphingomonadales	4.7350669282391	0.329918
SV_847_Flavobacteriales	3.28882437806082	0.389599
SV_848_Flavobacteriales	3.28882437806082	0.167762
SV_849_Caulobacterales	6.14309384432084	0.202843
SV_84_Flavobacteriales	3.28882437806082	0.008433
SV_850_NA	3.46459830453738	0.235701
SV_851_Rhodobacterales	6.67677403927066	0.237112
SV_852_Caulobacterales	5.0403508577685	0.119575
SV_853_Caulobacterales	6.14309384432084	0.031228
SV_854_Enterobacterales	1.52187870598502	0.107438
SV_855_Rhodobacterales	4.17885044433254	0.13321
SV_856_Caulobacterales	4.17885044433254	0.321904
SV_857_Rhodobacterales	3.57454041621997	0.399538
SV_858_Sphingomonadales	4.17885044433254	0.094075
SV_859_Flavobacteriales	1.12519876841988	0.999745
SV_85_Sphingomonadales	2.87242665697277	0.023114
SV_860_Rhodobacterales	4.17885044433254	0.31367
SV_861_Caulobacterales	7.40953732133874	0.235452
SV_862_NA	7.64466419842346	0.292067
SV_863_Rhodospirillales	5.47823045012995	0.263993
SV_864_Enterobacterales	1.61999877876782	0.49427
SV_865_Caulobacterales	5.95415075489759	0.126116
SV_866_Sphingomonadales	2.8132223964061	0.181098
SV_867_Rhodobacterales	6.67677403927066	0.054695
SV_868_Rhodospirillales	4.68601506902794	0.233285
SV_869_Rhodobacterales	7.64466419842346	0.923931
SV_86_Rhodobacterales	6.67677403927066	0.029455
SV_870_Rhodospirillales	4.68601506902794	0.441478
SV_871_Sphingomonadales	3.32325084660317	0.055134
SV_872_Rhodobacterales	5.36531735547304	0.099146
SV_873_Caulobacterales	6.14309384432084	0.192633
SV_874_Rhodobacterales	3.46459830453738	0.155519
SV_875_Rhodobacterales	7.18164223977737	0.327589
SV_876_Sphingomonadales	4.7350669282391	0.371227
SV_877_Cytophagales	5.25473153913366	0.2468
SV_878_Rhizobiales	7.64466419842346	0.292067
SV_879_NA	7.88725235762742	0.11835
SV_87_Enterobacterales	1.05704773861698	0.035972
SV_880_Rhodobacterales	7.64466419842346	0.434266
SV_881_Enterobacterales	1.37137310932711	0.429683
SV_882_Caulobacterales	5.95415075489759	0.199274
SV_883_Rhodospirillales	4.68601506902794	0.355173
SV_884_Rhodobacterales	5.95415075489759	0.385207
SV_885_Sphingomonadales	4.7350669282391	0.467716
SV_886_Rhodobacterales	7.10724563474744	0.31971
SV_887_Rhodobacterales	7.10724563474744	0.136026
SV_888_Sphingomonadales	4.7350669282391	0.416134
SV_889_Enterobacterales	1.61999877876782	0.228912
SV_88_Rhodospirillales	4.68601506902794	0.008411
SV_890_Sphingomonadales	4.7350669282391	0.281363
SV_891_Sphingomonadales	7.10724563474744	0.294133
SV_892_Enterobacterales	1.44466727416572	0.054787
SV_893_Rhodobacterales	5.36531735547304	0.198196
SV_894_Caulobacterales	4.93646300224871	0.222065
SV_895_Flavobacteriales	3.39318865504023	0.424807
SV_896_Rhodobacterales	7.10724563474744	0.462271
SV_897_Rhodobacterales	3.46459830453738	0.097497
SV_898_Enterobacterales	0.60870269191885	0.025575
SV_899_Enterobacterales	1.52187870598502	0.018487
SV_89_Pseudomonadales	5.25473153913366	0.027986
SV_8_Enterobacterales	1.7977905708959	0.007984
SV_900_Enterobacterales	1.12519876841988	0.232547
SV_901_Flavobacteriales	3.68797132136683	0.317878
SV_902_Enterobacterales	1.12519876841988	0.575788
SV_903_Rhodobacterales	10.5573297783662	0.038727
SV_904_Rhodobacterales	7.64466419842346	0.434089
SV_905_Enterobacterales	1.61999877876782	0.082497
SV_906_Rhodobacterales	3.96683944444355	0.116903
SV_907_Flavobacteriales	3.68797132136683	0.267662
SV_908_Flavobacteriales	3.68797132136683	0.426866
SV_909_Flavobacteriales	3.28882437806082	0.025392
SV_90_Rhodobacterales	2.7840794527034	0.00015
SV_910_Rhodobacterales	4.35658902461379	0.22322
SV_911_NA	6.67677403927066	0.200493
SV_912_Sphingomonadales	5.95415075489759	0.125933
SV_913_Caulobacterales	12.4713407545188	0.435869
SV_914_Sphingomonadales	4.17885044433254	0.265283
SV_915_Flavobacteriales	3.28882437806082	0.062338
SV_916_Rhodobacterales	5.71123541540219	0.088778
SV_917_Rhodobacterales	3.46459830453738	0.282532
SV_918_Flavobacteriales	3.68797132136683	0.670162
SV_919_Pseudomonadales	6.47141655225667	0.325834
SV_91_Rhodobacterales	5.09311180219742	0.008121
SV_920_Flavobacteriales	3.68797132136683	0.270302
SV_921_Flavobacteriales	3.68797132136683	0.525592
SV_922_Rhodobacterales	5.36531735547304	0.126306
SV_923_Caulobacterales	6.14309384432084	0.064227
SV_924_Flavobacteriales	3.68797132136683	0.2088
SV_925_Rhodobacterales	4.17885044433254	0.084313
SV_926_Flavobacteriales	2.6704955625274	0.724396
SV_927_Rhodospirillales	5.47823045012995	0.310028
SV_928_Rhodobacterales	7.10724563474744	0.392695
SV_929_Enterobacterales	1.61999877876782	0.514433
SV_92_Pelagibacterales	9.81515133095795	0.00015
SV_930_Flavobacteriales	1.12519876841988	1.012227
SV_931_Enterobacterales	1.7977905708959	0.066035
SV_932_Enterobacterales	2.40639795315167	0.521279
SV_933_Flavobacteriales	3.28882437806082	0.016931
SV_934_Flavobacteriales	3.39318865504023	0.528993
SV_935_Caulobacterales	5.95415075489759	0.022789
SV_936_Rhodospirillales	4.68601506902794	0.341127
SV_937_Sphingomonadales	4.78463224821737	0.023052
SV_938_Rhodobacterales	2.75523840876118	0.085612
SV_939_Enterobacterales	1.7977905708959	0.048884
SV_93_Enterobacterales	1.7977905708959	0.015979
SV_940_Caulobacterales	7.10724563474744	0.282607
SV_941_Rhodobacterales	3.64976661322393	0.178331
SV_942_Sphingomonadales	4.17885044433254	0.075492
SV_943_Cytophagales	4.93646300224871	0.449233
SV_944_Rhodospirillales	4.68601506902794	0.186588
SV_945_Enterobacterales	1.44466727416572	0.047844
SV_946_Rhodospirillales	5.47823045012995	0.178166
SV_947_Rhodobacterales	5.36531735547304	0.099142
SV_948_Rhodobacterales	7.10724563474744	0.253356
SV_949_Enterobacterales	6.07945584744788	0.826623
SV_94_Enterobacterales	1.52187870598502	0.015608
SV_950_Caulobacterales	5.95415075489759	0.241104
SV_951_Sphingomonadales	7.80554614352897	0.242097
SV_952_Sphingomonadales	2.8132223964061	0.169344
SV_953_Sphingomonadales	4.78463224821737	0.167392
SV_954_Caulobacterales	1.61999877876782	0.536121
SV_955_Rhodospirillales	4.68601506902794	0.108063
SV_956_NA	5.95415075489759	0.292468
SV_957_Caulobacterales	5.95415075489759	0.199274
SV_958_Rhodobacterales	6.33803266554707	0.13724
SV_959_Rhodobacterales	6.67677403927066	0.072038
SV_95_Rhizobiales	8.6621900222682	0.00015
SV_960_Enterobacterales	1.61999877876782	0.387909
SV_961_Enterobacterales	1.61999877876782	0.184522
SV_962_Rhodobacterales	3.46459830453738	0.073332
SV_963_Rhodobacterales	1.93373156351863	0.084197
SV_964_Flavobacteriales	3.68797132136683	0.764027
SV_965_Rhodobacterales	3.57454041621997	0.438174
SV_966_Enterobacterales	1.7977905708959	0.040929
SV_967_Rhodobacterales	3.57454041621997	0.530199
SV_968_Enterobacterales	3.12196821650624	0.403316
SV_969_Enterobacterales	1.52187870598502	0.440876
SV_96_Flavobacteriales	3.28882437806082	0.008477
SV_970_Rhodobacterales	2.8132223964061	0.16904
SV_971_Rhodobacterales	3.57454041621997	0.466831
SV_972_Sphingomonadales	4.17885044433254	0.088269
SV_973_Rhodospirillales	4.68601506902794	0.198851
SV_974_Rhodobacterales	5.95415075489759	0.097981
SV_975_Caulobacterales	5.0403508577685	0.300152
SV_976_Enterobacterales	2.07995181434553	0.122222
SV_977_Sphingomonadales	4.17885044433254	0.295092
SV_978_Caulobacterales	5.0403508577685	0.378004
SV_979_Sphingomonadales	4.17885044433254	0.249713
SV_97_Flavobacteriales	3.68797132136683	0.292194
SV_980_Sphingomonadales	4.7350669282391	0.281363
SV_981_Enterobacterales	2.07995181434553	0.03186
SV_982_Flavobacteriales	3.68797132136683	0.539757
SV_983_Rhodospirillales	5.47823045012995	0.310765
SV_984_Rhodobacterales	7.10724563474744	0.310679
SV_985_Caulobacterales	6.14309384432084	0.438928
SV_986_Cytophagales	4.93646300224871	0.199057
SV_987_Rhodobacterales	6.67677403927066	0.145917
SV_988_Pseudomonadales	12.867093859942	0.439031
SV_989_NA	4.68601506902794	0.248207
SV_98_Caulobacterales	5.95415075489759	0.186199
SV_990_Rhizobiales	7.64466419842346	0.311192
SV_991_Sphingomonadales	2.58835915135382	0.267546
SV_992_Enterobacterales	1.61999877876782	0.51321
SV_993_Caulobacterales	6.14309384432084	0.308235
SV_994_Flavobacteriales	3.68797132136683	0.574518
SV_995_Rhodospirillales	5.47823045012995	0.674369
SV_996_Sphingomonadales	4.78463224821737	0.226773
SV_997_NA	2.6428311653093	0.357946
SV_998_NA	7.10724563474744	0.444559
SV_999_Rhodobacterales	4.17885044433254	0.343849
SV_99_Enterobacterales	1.12519876841988	0.154089
SV_9_Sphingomonadales	4.17885044433254	0.058635
