assembly	d.gRodon
2740892134-cluster	304.38
2740892127	330.01
2740892135-cluster	344.33
2619618819	320.28
2728368995	335.87
2651870157	339.11
2654587890	398.51
2634166396	282.89
2523533537	323.31
2597490364	332.36
2651869684	298.78
2731957896	314.24
2718217687	335.83
2731957631	365.17
2558860244	278.12
2630968818	308.06
2706794567-cluster	275.96
2731957632	318.59
2515154075	262.01
2608642102	299.26
2565956550	290.69
2519899732	344.91
2574180318-cluster	334.73
2731957706	300.23
2510917021	359.75
2630968387	279.75
2636415746	361.63
2636415803	327.62
2619619301	345.97
2706794921	264.38
2739367664	314.93
2739367865	314.53
2687453689	355.46
2639763050	354.57
2636415671-cluster	317.51
2596583548	337.84
2524614570	417.22
2596583605	395.09
2574179751	362.75
2582580503	414.05
2751185748	339.32
2648501407-cluster	305.24
2627853856	368.8
2639763160	366.26
2643221606-cluster	370.01
2643221605	326.87
2687453684	345.73
2548876930-cluster	345.05
2582581305	325.74
2523231034	349.41
2551306483	326.48
2731957645	270.58
2675903423	328.48
2554235176	298.16
2503904014	322.75
2585427849	346.84
2731957704	345.03
2636415887	277.13
2731957644	327.37
2654587501	335.9
2596583600	291.55
2681813424-cluster	292.14
2731957705	283.96
2531839087	328.31
2636415638	329.32
2582580885	288.26
2554235282	323.44
2579778933	315.29
2558860245	318.34
2576861768	320.78
2585427974	305.59
2512564014	335.88
2511231055	336.98
2563367073	299.56
2568526531	284.1
2643221759	305.82
2687453600	315.57
2687453496	326.27
2751185831	297.31
2597490171-cluster	339.36
2687453790	259.84
2687453792	281
2571042663	346.48
2579778767	298.88
2596583555	296.52
2651869801	287.02
2537561796	344.81
2548876536	310.77
2585427693	336.56
2585427853	309.61
2687453679	323.47
2744054659	342.35
2744054665	315.22
2684623298-cluster	315.15
2565957137	315.06
2524614649	288.83
2556921109	408.1
2523231013	405.87
2576861403	332.32
2518645546	276.45
2518645547	275.86
2609460034-cluster	275.95
2609460041	275.43
2630968440	311.88
2643221757	320.81
2740892601	334.84
2516653084-cluster	344.54
2517287015	340.86
2636415901-cluster	311.26
2693429585-cluster	343.49
2731957698	339.82
2643221761	323.45
2740891891	349.43
2651870108	320.28
2547132141	311.11
2547132118	347.68
2731957918	328.09
2718218511	360.41
2627854107	336.86
2671180236	301.32
2596583701-cluster	365.34
2643221532	303.3
2681812977	331.96
2751185897	363.14
2630968314	273.66
2600255072-cluster	308.52
2516493027	328.61
2517093048	306.71
2731957701	340.02
2617270762	330.3
2731957633	299.4
2731957919	306.67
2731957634	295.8
2547132142	340.19
2548876809	336.37
2551306152	344.85
2724679046	346.66
2619619079	354.32
2576861281	341.53
2684622612	344.34
2645727960	326.79
2627854221	384.87
2643221744	329.56
2643221742-cluster	304.95
2643221794	334.24
2643221749	317.65
2643221739-cluster	319.98
2643221753-cluster	328.34
2643221760-cluster	378.55
2643221747-cluster	325.84
2643221766	320.26
2643221767	333.16
2643221782	293.17
2643221786-cluster	353.05
2643221917	337.54
2643221813	362.26
2643221816-cluster	340.49
2643221758-cluster	254.85
2643221825	351.36
2643221833	373.92
2643221622	344.95
2690315607	325.09
2740892600	364.25
2684623004	337.2
2657245271	347.99
2654588200	372.49
2630968366	342.5
2751185898	351.98
2643221838	296.37
2731957922	327.11
2636415880	346.86
2558860262	302.22
2561511202	356.52
2706794917	297.41
2547132101	321.89
2654588199	402.35
2684623251-cluster	323.02
2585427696	353.67
2619619096	282.83
2706795030	336.04
2636415409	326.78
2687453113-cluster	355.23
2706795027	315.38
2687453580	332.43
2630968880-cluster	325.19
2630968789	329.23
2617271303	339.56
2643221560	339.39
2643221563	328.42
2671180697-cluster	349.42
2681813217	312.1
2703718760-cluster	365.49
2671180311-cluster	297.14
2703718759	307.99
2751185829	338.48
2545824645-cluster	310.83
2651870197	297.91
2708742469	319.08
2731957716	321.69
2718217855	230.18
2718218194	375.11
2751185750	299.38
2744054484	320.14
2545555880-cluster	247.11
2558860209-cluster	242.25
2634166410	271.71
2524614677	463.11
2531839096	402.81
2675903125	419.28
2744054537	470.83
2576861454	457.9
2523231049	468.77
2599185271	479.41
2519103105	360.53
2739367806	481.58
2708742620-cluster	445.35
2654587931	460.43
2708742857	474.15
2510436001	486.54
2617271221	480.15
2510436005	481.8
2645727877-cluster	491.01
2744054820	436.66
2571042229	444.87
2751185777	421.7
2579778524	469.6
645058727	421.49
2616645020	393.35
2508501047	356.25
2654588010	388.74
2236661048	492.33
2619619276	455.87
2713896873	421.53
2671180443	381.23
2754412302	258.42
2754412303	252.51
2754412300-cluster	322.01
2524614869	239.76
2524023164	297.64
2556921007	280.01
2690315603	317.43
2645727711	407.18
2700989241	286.74
2513237326	259.28
2630968739	289.38
2728369714	284.09
2582581007	376.48
2744054911	295.6
2751185845	324.84
2657245457-cluster	260.36
2667527686-cluster	262.51
2529293051	263.17
2721755545	274.4
2695420680	284.86
2516143111	322.94
2643221594	272.1
2744054910	295.76
2744054980	319.35
2639762918	280.7
2681812971	274.03
2660238473-cluster	318.56
2744054807	312.46
2617271298	273.46
2648501678	341.57
2643221621	268.62
2681813522	300.32
2630968815	283.45
2643221569	263.71
2531839683	305.14
2554235314	302.91
2558309085	297.28
2630968839	265.65
2654587662-cluster	301.98
2657245016-cluster	287.89
2700989240	305.28
2718218011	307.26
2540341243	358.32
2636416192-cluster	399.06
2643221652	384.79
2513237334	313.77
2547132374-cluster	361.03
2643221717-cluster	354.32
2526164764	344.78
2675903230	354.41
2713896805	354.82
2643221789	360.79
2643221788-cluster	393.53
2643221609	342.6
2643221611	360.81
2695420315	334.56
2718218091	289.45
2728369499	316.27
2738541338	317.77
2511231001	380.03
2738543012	386.17
2643221596-cluster	340.44
2508501005	322.68
2634166355	387.15
2630968654-cluster	417.78
2630968965	407.23
2634166315	402.85
2563366540	352.01
2643221907	303.64
2615840716	361.55
2634166330	329.69
2634166357-cluster	343.9
2515154053	274.27
2568526256	287.21
2548877156	293.22
2600255060-cluster	367.04
2537562045	318.15
2728369116	312.8
2524023144	419.81
2558860243	427.48
2630968627-cluster	392.1
2648501912	374.36
2630968981	298.67
2508501021	532.2
2648501111	404.81
2585427722	367.71
2526164741	404.36
2597490181	198.06
2636415621	290.95
2579778577	288.95
2563367213-cluster	241.91
2576861425	239.73
2576861729	245.08
2627854139-cluster	247.78
2547132232-cluster	251.73
2547132236	243.16
2547132237	244.37
2551306453	296.08
2551306457	304.7
2551306461	321.1
2576861337-cluster	325.28
2576861749-cluster	239.07
2609459813-cluster	330.74
2627854176	326.42
2630968604-cluster	234.77
2718217842	274.95
2700989243-cluster	230.34
2639762829-cluster	286
2508501027	287.72
2508501112	408.14
2690315871	346.93
2522125081	326.4
2718217750-cluster	336.33
2728369401	386.67
2684623185	233.03
2718217878	384.83
2518285616	342.69
2599185145	339.03
2556921113	204.44
2630968624	309.24
2645727776	287.49
2703719194	250.26
2754412325	288.54
2754412338-cluster	294.05
2754412340	257.6
2562617105-cluster	274
2597490103-cluster	288.42
2630968810	258.09
2687453415	285.42
2579778817-cluster	335.64
2579779144	302.25
2690316368	306.8
2700989382	290.1
2509276048	327.09
2630968992-cluster	315.69
2630968335	339.24
2521172695	274.78
2639762967	283.41
2599185158	338.83
2648501116-cluster	383.54
2751186014-cluster	270.61
2754412318-cluster	227.72
2754412379	265.84
2648501159	293.25
2690315724	300.45
2551306497	295.03
2576861096-cluster	276.15
2600255057-cluster	330.77
2617271008-cluster	344.61
2648501796	302.95
2519103049	373.55
2636415719	374.23
2648501169	378.93
2540341176	319.1
2754412345	328.45
2754412363	329.91
2639762853-cluster	276.71
2513237222-cluster	363.82
2519899768-cluster	384.48
2537561800	380.17
2545824687-cluster	345.25
2551306631-cluster	349.14
2554235374	358.4
2563366587	374.19
2571042546-cluster	353.38
2597490074-cluster	342.51
2597490099-cluster	301.36
2597490104	312.59
2597490109	366.42
2597490120	306.77
2597490122	348.75
2609460094	383.84
2609460098-cluster	365.89
2609460110	351.01
2609460129	377.22
2609460130	377.65
2609460156	366.01
2617271019	358.5
2617271022	374.42
2617271023	349.17
2627853665	337.15
2627853796	358.25
2627853799	369.41
2627853900	373.87
2627853932	353.74
2627853960	344.39
2627854226	343.93
2630968532	375.66
2630968583	356.46
2630968625	353.41
2630968758	364.49
2636415404	362.43
2636415650	369.74
2636415740	353.03
2636415766	370.83
2645727946	375.14
2648501102	356.05
2648501914	354.99
2651869733	363.81
2654587687	312.17
2713896893	351.82
2537561807-cluster	312.69
2537561808	263.75
2597490133	280.64
2617271006	255.8
2636415933	244.35
2639763158-cluster	241.57
2597490124	321.98
2627853643-cluster	347.71
2754412390	345.12
2754412373	371.13
2754412389	307.63
2585428005	314.87
2609460236	344.85
2568526014	339.89
2687453568	319.28
2751186024-cluster	291.83
2754412393	280.06
2754412402	292.95
2599185355	361.55
2630968762	315.87
2675903129	363.78
2609460131	338.72
2751186029	346.96
2754412323	297.42
2754412378	322.32
2576861793	253.94
2537562250	249.36
2617271005-cluster	296.74
2751186023	286.43
2751186030	281.03
2754412368	299.12
2754412371	260.63
2754412391	260.29
2630968368-cluster	337.91
2751186020-cluster	360.19
2546825540	286.53
2546825542	285.35
2627853685	306.8
2724679034	334.36
2754412341	308.37
2551306366	294.18
2751186022-cluster	319.48
2751186026-cluster	334.81
2751186032-cluster	313.34
2754412320-cluster	319.33
2751186012-cluster	270.87
2751186013-cluster	282.5
2751186019-cluster	278.35
2751186021	265.49
2754412328	285.83
2754412349	285.58
2754412352-cluster	267.89
2547132251	349.34
2558860232	356.58
2558860233-cluster	359.51
2627854069-cluster	359.17
2627854217-cluster	378.25
2630968518	339.12
2627853789	307.13
2627854144	315.55
2630968308	281.68
2636415515	288.77
2724679462	362.56
2713896997	294.98
2724679461	284.52
2724679467	306.91
2627854059-cluster	259.13
2511231144	314.88
2648501734-cluster	311.42
2713896992	258.8
2630968591-cluster	297.67
2724679464	294.75
2609460223	263.82
2615840633	311.05
2724679456	351.11
2713896993	273.38
2597489944-cluster	247.62
2576861805	245.19
2645727665	286.97
2593339170	263.41
2627853681	375.6
2724679460	255.12
2724679459	285.65
2636415594	277.38
2609460190	397.17
2713896994	367.33
2643221916	335.31
2684622576-cluster	345.92
2724679458	269.06
2713896995	254.2
2724679465	347.41
2687453788	348.76
2713896996	350.78
2636415628	283.47
2675903267	390.69
2617270875	335.06
2739367655	372.9
2731957684	366.39
2619619095	440.91
2671180882-cluster	318.21
2627853766	345.16
2675903243	283.09
2684623073	342.34
2687453619	356.63
2675903004	298.67
2609459735	290.04
2609459737	336.04
2609459736	277.87
2576861758	334.1
2609460141-cluster	342.64
2667527212	350.27
2690315896	374.78
2721755523	343.94
2576861233	229.36
2600255066-cluster	256.14
2524614759	313.66
2739367512	288.37
2740892221	256.61
2731957557	259.67
2529292992	261.12
2548876775	232.67
2597490204	224.51
2615840615-cluster	224.88
2541046983-cluster	377.73
2609460245	371.5
2609460246	349.07
2627854174-cluster	333.99
2574180442	294.37
2528768012	438
2565956537	439.64
2751185825	370.62
2671180232	325.22
2721755587	273.9
2554235043	363.82
2645728066	382.16
2513237340	291.74
2609459743-cluster	270.21
2562617127	329.77
2648501168	347.75
2721755486	332.19
2721755522	339.45
2728369403	354.05
2529293220-cluster	266.47
2568526169-cluster	293.29
2687453284	326.65
2684622555-cluster	339.83
2751185824	321.81
2574179762	307.71
2651869736	295.23
2554235441	352.7
2681812959	250.43
2551306360	345.64
2576861760	344.75
2740892465	336.26
2639762659	339.66
2545555856	265.54
2529292503	317.01
2627854126	393.22
2574179700	343.23
2523231079	185.02
2623620542	150.04
2623620545	181.65
2522125015	134.51
2738543029	223.77
2684623000	165.77
2684623001	214.56
2518645587	161.26
2596583626	162.92
2643221776	150.84
2596583579	466.49
2600255078	370.66
2558309000	317.31
2675903406	418.04
2534682311	417.03
2654587661	253.19
2645727693	324.81
2540341032	314.99
2645728026	214.39
2551306420	286.57
2551306658	307.53
2648501559	290.06
2548876994	196.52
2654587705	223.19
2551306410-cluster	368.25
2551306416	462.9
2551306542	355.8
2651869676	321.07
2718217976	247.55
2521172590	257.71
2511231003	248.8
2511231026	238.94
2619619206	296.39
2718217877-cluster	368.3
2731957619	390.23
2619619207-cluster	432.64
2681813002	407.67
2731957687	369.59
2713896892	367.16
2718217948	394.09
2731957688	437.44
2576861699	332.27
2609460008	413.32
2651869860	365.11
2551306566	431.21
2681813438	454.57
2585427668	255.79
2731957621	248.66
2623620549	132.78
2576861772	135.43
2516653037	172.16
2648501817	158.3
2516493029	162.75
2582581301	154.53
2623620541-cluster	155.07
2623620550	93.79
2728369375	136.58
2747843224	169.53
2747843223	130
2738541335	195.56
2708742400-cluster	151.03
2739367699	114.58
2706794918	283.32
2582581266	321.9
2684622883	322.48
2690315905	330.28
2609460195	343.37
2521172636	294.34
2721755699	295.9
2597490195	306.87
2582581251	328.13
2684623087	320.55
2643221809	271.65
2643221684	270.84
2690315873	247.66
2690315615	254.19
2531839286	246.57
2551306097	424.28
2671180969	196.66
2568526636-cluster	391.74
2643221660	400.03
2731957693	282.73
2718218246	301.05
2547132197	340.78
2708743152	347.27
2599185245	335.87
2603880219	347.4
2522125174	428.03
2617270734	419.98
2648501847	410.9
2734482256	398.5
2734482258	385.67
2681812960	331.73
2636415938	324.66
2706794914	312.25
2547132156	402.47
2643221603	383.85
2515154154	245.33
2515154022	242.68
2602041622	237.44
2671180222	417.85
2687453168	627.95
2523533611	382.61
2751185684	229.43
2636415872-cluster	329.38
2627853724-cluster	281.36
2684623126	330.71
2558309055	243.7
2558309093	244.64
2568526408-cluster	273.86
2687453180	265.08
2648501246-cluster	392.68
2582580767	311.93
2671180117	372.76
2579778698	362.36
2708743156	304.37
2651870119-cluster	295.84
2546825544	336.52
2579779093	348.65
2643221416	328.59
2639762652	333.6
2508501124	297.1
2708743144-cluster	339.74
2582580766	312.04
2579778615	293.85
2636415771	291.58
2708743155	287.59
2690315676	337.83
2600255070	256.83
2744054900-cluster	300.07
2687453433-cluster	320.26
2600255069	301.59
2537561811	360.66
2713897432	368.75
2681812994	310.76
2731957835	334.63
2551306521-cluster	348.69
2600255067	382.5
2675903029	276.84
2600255063	368.5
2593339171	340.41
2579778781	315.13
2695420309	355.41
2695421038	400.97
2518645580	300.8
2554235175	291.13
2708743151	300.84
2708743154	320.66
2751185846	325.27
2651870102	307.67
2501025501	302.56
2501025504	308.52
2510917014	388.43
2510917015	303.42
2508501040	333.81
2582580720	336.4
2687453132	263.62
2718218501	340.1
2708743147	345.11
2708743153	302.54
2546825541-cluster	314
2687453794	309.53
2695420918	385.32
2718217991	344.75
2708742529	359.87
2600255059	370.8
2654587898	322.26
2512047030	333.95
2516653074	344.91
2693429822	335.23
2501025502	303.73
2510917013	322.99
2597490151	278.14
2684623130	300.36
2643221646	376.53
2643221585-cluster	359.53
2643221639	364.53
2738541337	401.66
2585427955	349.66
2731957692	309.53
2511231002	407.86
2619618817	359.81
2617271220	330.62
2636416056	388.18
2609459740	339.5
2615840640	405.82
2648501326	351.1
2739367609	388.97
2675903126	337.56
2636415981-cluster	343.37
2503982034	359.56
2565956558	330.5
2596583512	304.34
2642422500	336.5
2517572181	352.28
2708742530	295.83
2596583565	382.41
2710264786	326.18
2687453598	339.25
2608642177	344.61
2551306565	370.95
2731957905	425
2708742465	354.31
2596583599	279.71
2643221638	293.34
2671181067	304.36
2643221645	151.81
2643221664	207.8
2643221554	282.32
2738541280	205.47
2738543018	196.76
2738543030	193.97
2687453813	327.31
2523533621	313.84
2643221795	408.66
2643221797	403.68
2643221867	394.34
2551306422	321.06
2523533521	353.22
2721755751-cluster	367.32
2619619306-cluster	310.76
2687453368	316.67
2562617098-cluster	357.4
2597490112-cluster	350.87
2554235178	327.92
2561511242	364.31
2597489963-cluster	340.54
2597490080	338.82
2537561801	360.74
2561511243	364.92
2597490278-cluster	364.24
2654587815	348.31
2654587816-cluster	370.42
2654587817	367.24
2654587818	386.92
2654587819	352.98
2654587829	394.06
2654587830	379.71
2675903488	362.24
2695420344	348.43
2695420348	349.52
2695420351	379.91
2695420352	345.52
2687453487	365.62
2751185843	352.51
2546825543-cluster	324.75
2636415682	349.44
2599185178-cluster	358.32
2574179763	392.03
2630968524	364.11
2643221821	423.44
2687453260	453.57
2585428062	408.43
2585428058	403.05
2585428057	416.68
2740892514	465.41
2643221644	405.98
2643221592-cluster	426.38
2643221654	448.14
2588253510	419.71
2751185768	444.46
2503283020-cluster	500.42
2582581024	320.28
2721755423	417.88
2751185765	338.2
2615840603	341.44
2585427717	342
2627853839	338.7
2651870115	348.8
2684623157	324.83
2615840637	335.78
2590828684	413.2
2513237199	418.82
2548876976	389.86
2639762741-cluster	380.2
2651869685	397.92
2597490347	161.32
2630968402	369.58
2636415698	382.92
2579778672	361.51
2576861688	306.67
2681812894	301.19
2503128008	303.03
2754412940	303.28
2541047009	166.8
2531839589	137.89
2675903629	142.41
2511231127	246.64
2517093031	218.87
2684622626	213.7
2713896822	220.18
2630968750	334.95
2684622515	375.53
2751185654	372.07
2615840605	379.59
2523533526	434.71
2574179766	425.79
2708742541	324.9
2515154123	406.68
2708743149	404.3
