assembly	genome.size
2643221938	317.11
2724678956	331.41
2684623050	318.55
2590828861	368.08
2606217775	368.65
2590828854-cluster	367.8
2606217776-cluster	384.26
2609459632	385.38
2643221929	400.12
2636415909	393.23
2728369660	152.22
2744054652	411.25
2636415936	438.17
2574179709	312.24
2510065046	220.93
2574180437	212.31
2675903028	221.06
2548876819	245.24
2517287028	208.44
2517572208	261.57
2540341127	199.4
2516653063	229.55
2516493024	267.99
2517093011	285.35
2744054736	277.7
2582581241	287.85
2507262027	276.98
2540341199	216.13
2596583582	261.29
2508501114	415.36
2508501050	581.85
2634166464	543.34
2579779157	226.67
2522572188	295.46
2634166172	226.23
2728369261	292.39
2617270874	301.62
2615840601	286.64
2524614806	195.5
2630968814	180.65
2675903690	196.21
2636415773-cluster	203.15
2636415796	244.12
2627853739	244.6
2708742467	195.89
2617270931-cluster	235.61
2597490201	282.86
2609460200	227.42
2643221778	230.66
2643221830	228.51
2643221674	208.9
2643221580	202.22
2643221591	240.13
2690315612	203.17
2596583700	228.65
2643221629-cluster	334.94
2684623266-cluster	172
2617270922	179.42
2524614608	184.13
2511231054	210.85
2671180225	210.31
2617270882	233.55
2597490205	258.84
2619619141	257.86
2645728080	252.97
2617270918-cluster	204.21
2639762943	203.93
2506783045	201.7
2636416034	241.94
2528311098	191.59
650716042	263.62
2516653076	235.95
2545824543	221.25
2521172694	256.72
2728368988	194.03
2597490370	285.62
2524614770	269.33
2521172615	264.18
2582581302	294.97
2630968843	176.65
2517572012	145.94
2516653050	243.78
2541046934	239.16
2734482287	271.65
2617271214	418.51
2651870105	248.24
2523533619	254.69
2523231067	294.49
2738543031	329.68
2537561587-cluster	307.2
2588253918	321
2599185210	320.18
2585427965	319.59
2600255279-cluster	318.95
2540341200	290.11
2561511224	299.33
2630968344-cluster	294.79
2738541310	297.28
2545824552	300.24
2600255076	298.59
650716007	316.89
2554235003-cluster	336.69
2558860256-cluster	320.61
2643221860	282.51
2643221568	291.67
2643221743-cluster	265.43
2643221905	275.67
2519899809-cluster	293.47
2521172559-cluster	274.18
2630968515	287.43
2517572121	172.73
2556921675	175.41
2654587732	177.29
2585428139	223.53
2545555877	277.93
2510461069	312.4
2648501219	271.26
2643221653-cluster	251.36
2645727734-cluster	251.94
2708742397	269.62
2716884867	349.69
2738541332	305.66
2565956539	273.53
2558860983	222.92
2728368991	327.75
2738541325	299.59
2738541329	267.25
2643221623	295.11
2684622649	402.84
2517434009	352.03
2738543024	318.85
2595699008	190.7
2505679040-cluster	226.33
2713896738	348.01
2523533557	254.36
2660238272	252.87
2700989460	229.6
2585427611	226.65
2663763019	226.3
2627854086	227.24
2700989461	220.45
2654587881	260.89
2643221807	241.28
2671180612	295.79
2681813164-cluster	291.96
2663763149	255.04
2660238343	245.92
2657245154-cluster	276.99
2643221829	266.21
2509276017	259.89
2657245368	256.74
2684623300-cluster	202.48
2609459711-cluster	431.4
2643221668	429.98
2582581023	427.43
2588253746	456.25
2643221618-cluster	456.78
2645727855	439.33
2526164570	406.47
2599185352	424.92
2643221723	416.2
2751185814-cluster	359.03
2751185817-cluster	411.41
2751185818	378.19
2617270914	291.86
2718217637	268.19
2657245493	198.6
2740891889	226.77
2663763045	244.76
2617271323	311
2643221945	208.18
2619619303	267.53
2515154079	321.46
2667528162	255.49
2671180917	281.8
2513237305	429.13
2721755686	432.42
2509276022	357.8
2698536500-cluster	397.96
649633066	389.74
2508501126	405.97
2509276018	404.11
2687453238-cluster	406.29
2687453392	402.17
2510065059	400.05
2574180179	264.72
2512875016-cluster	379.27
2517572076	440.18
2721755558	441.41
2728369111	439.04
2512875024	422.71
2713896891	399.46
2513237164	446.76
2600255249	359.89
2508501127	412.42
2671180462-cluster	459.9
2503198000	402.43
2671180248-cluster	409.08
2596583656	414.13
2600255250	380.44
2522572099	364.74
2513237090	416.29
2558860968	349.25
2671180492-cluster	386.35
2671181032-cluster	386.81
2671181059-cluster	378.9
2684622657	377.22
2706794521	411.37
2706794541	386.11
2706794537	394.91
2671180970	412.89
2508501123	363.22
2556921042	416.91
2630968863	381.1
2627854127-cluster	400.97
2571042911	390.04
2651869787	389.71
2643221595-cluster	381.62
2643221551-cluster	197.9
2643221564	226.8
2599185301	355.27
2579778552-cluster	368.43
2596583576	465.86
2597489875	410.63
2728369379	300.63
2616644812	362.54
2754412936	252.86
2738541330-cluster	382.7
2608642157	91.29
2643221483	429.25
2738541327	332.72
2585427633	371.68
2585427634	374.41
2706794571	380.32
2671181083-cluster	371.07
2588254269	348.97
2738541321	345.08
2600254933	263.17
2643221889-cluster	280.04
2510917026	412.98
2617271278-cluster	369.85
2630968783	336.9
2599185236	401.83
2585427885	247.89
2667528178	237.22
2519899619	278.96
2663762748	279.83
2519899590	244.61
2630968467	287.65
2617271003	184.93
2739367693	352.34
2513237159	397.58
2582581866	400.81
2582581306	374.11
2582581283	346.7
2643221931	285.05
2740891826	303.33
2643221915-cluster	257.05
2643221934	271.72
2643221637-cluster	301.98
2643221832-cluster	368.76
2643221688	296.46
2643221607-cluster	365.2
2740891823	260.73
2740891829	287.52
2740891831-cluster	320.61
2740891834	338.99
2740891835	313.9
2740891850	336.1
2740891862	328.34
2602042090	307.44
2599185156	305.75
2513237351	407.95
2687453760	398.54
2738541320	268.52
2636415851	251.87
2738541322	256.1
2585427975	283.49
2585428009	288.23
648276617	196.63
2519899620	377.29
2739367594	344.56
2615840624	381.1
2510917030-cluster	440.04
2228664006	371.73
2517572096	358.25
2528768106	217.24
2643221437	324.8
2744054510	481.71
2627853656	430.28
2648501138-cluster	402.57
2718218365-cluster	362.63
2565956559	422.9
2718218499	430.15
2513237138	434
2545824643	435.58
2534681796	419.5
2615840609	426.46
2510065076	390.63
2724679232	452.17
2515075009	428.8
2516653085	432.59
2582581299	378.52
2508501100-cluster	475.2
2517287029	403.81
2509276052	522.85
2509276044-cluster	446.36
2513237103-cluster	452.23
2516653077	446.23
2524023209	389.07
2596583570	392.25
2582581308-cluster	436.94
2615840626	470.14
2513237088	405.27
2534682333	374.3
2738541345	367.74
2617270742-cluster	397.45
2513237146	420.83
2599185170	429.26
2615840698	430.85
2609460209-cluster	401.61
2505119044-cluster	410.08
2588253840	412.88
2609460070-cluster	414.19
2585427608	380.24
2739367500	460.26
2585427632	413.72
2630968325-cluster	409.81
642979353	398.05
2754412943	387.65
2510917028	356.81
2529292951-cluster	404.53
2517572231	380.63
2582581294	385.61
2582581304	333.7
2585427594	356.5
2643221442	385.1
2582581867-cluster	422.01
2643221634	390.75
2643221643	328.37
2643221599	363.78
2528768104	138.69
2648501551	209.07
2739367696	436.88
2738541293	414.26
2738541313	463.68
2671180023-cluster	414.27
2585427595	478.83
2739367694	416.59
2721755815	440.92
2643221558-cluster	309.51
2708742418	331.39
2708742416	248.55
2687453468	433.09
2639763051-cluster	409.28
2721755529	385.6
2609460204-cluster	400.38
2512047086	400.2
2509276019-cluster	397.07
2517572023	424.41
2547132261	407.32
2663763047	380.1
2690316117	396.96
2693429534	396.85
2700989426	399.59
2514885035	412.08
2671180406	362.46
2512875026-cluster	400.91
2510065056-cluster	391.23
2510065057	387.11
2511231052-cluster	408.3
2519103084-cluster	410.08
2561511187-cluster	419.74
2515154107	396.64
2751185839	344.34
2657244999	341.22
2516143018	406.81
2508501122	363.78
2728369273	148.14
2576861659	190.11
649633090	215.13
2734482291	301.09
2615840614	225.32
2648501113	317.48
2521172637	265.33
2512047034	261.11
2615840717	334.63
2744054493	353.29
2684622848-cluster	288.06
2511231065	339.28
2681812989	347.44
2693429873	349.96
2744054961	197.58
2728369655	250.9
2744054494	333.92
2744054499	327.07
2636416046	380.59
2651869879-cluster	381.22
2744054491	344.63
2744054492-cluster	357.53
2744054495-cluster	352.05
2718217880-cluster	348.06
2675903641	403.03
2698536550	302.05
2724679813	269.64
2596583627	260.89
2731639218	348.44
648861014	324.93
2502171175	434.11
2754412429	292.95
2698536749	288.77
2657245369	280.46
2684623039	255.05
2524614815	254.85
2568526534	233.81
2582581242	123.4
2551306146	295.47
2537561905	296.41
2568526116-cluster	288.15
2571042287	279.24
2510065041-cluster	207.4
2576861421	197.58
651324015	235.45
2537561906	239.93
2537561903	227.08
2636415688	247.22
648276616	212.34
2636415443	213.51
2568526096-cluster	284.75
2568526295-cluster	284.91
2643221651	266.32
2596583652	247.15
2517434012	302.59
2519899517	286.54
2513237087	332.8
2671180457-cluster	196.23
2513237136-cluster	592.73
2515154112	494.45
2693430033-cluster	464.92
2513237178	425.1
2596583556	468.01
2513237095	539
2645727859-cluster	539.45
2513237137-cluster	576.98
2513237098	599.39
2513237101	472.13
2636415425-cluster	489.68
2695420919	444.24
2695421015	546.51
2695420948	552.55
2690316366	538.36
2596583587	555.31
2721755755	496.3
2511231207	554.04
2513237097	549.06
2513237148	580.24
2576861420	578.55
2645727546-cluster	549.29
2524614545-cluster	448.4
2643221819	456.26
2513237102	455.88
2731957961	528.47
2698536816	469.36
2747843221	353.35
2728368998	522.25
2645727897	549.62
2524023205	535.2
2744054633	519.55
2597489926	492.48
2513237139	523.38
2667527840-cluster	528.06
2693429786-cluster	492.83
2513237096-cluster	522.39
2731957960	505.66
2617270735-cluster	551.15
2519103088	466.07
2513237312	430.32
2597489900	503.61
2751185896	445.72
2667527802-cluster	467.95
2511231028	478.28
2675903623	445.42
2519899730	464.37
2522572128	408.2
2524023228	613.47
2508501128	515.3
2513237141	507.63
2513237104	608.02
2513237094	526.77
2513237092	497.55
2507262055-cluster	478.43
2579778901	464.57
2561511129	396.53
2740892459-cluster	512.39
2740892461	465.53
2690315824	444.88
2667528175	444.74
2734481923	387.41
2654588102	578.24
2660238680-cluster	601.57
2690315678	448.1
2687453685	465.19
2513237153	546.15
2609459633	505.59
2651870130	491.77
2513237161-cluster	532.1
2651870122	470.39
2513237268	449.28
2731957957-cluster	530.4
2596583575	488
2617270741-cluster	488.39
2565956536	420.74
2651869520	418.21
2562617052	255.68
2576861693	285.03
2643221547	262.48
2516653008	299.05
2740891854	218.66
2516653012	209.5
2568526178	218.47
2516653003	299.73
2516653005-cluster	310.96
2516653010	312.76
2516653015	301.87
2516653016	315.57
2516653020	306.87
2516653004	288.05
2645727527	286.27
2516653006-cluster	292.42
2516653019	308.8
2516653024	298.06
2740891836-cluster	304.47
2671180228	297.23
2551306670	313.14
2636415903	355.22
648028054	264.11
2609459751-cluster	368
2684622744	367.2
2596583657	281.34
2517093040	310.27
2574179791	304.04
2684623052	487.89
2519899789	60.56
2648501427	48.92
2751185853	122.89
2751185856	125.64
2751185858	142.86
2526164707	57.32
2519899749	47.38
2588253865	45.55
2609459770-cluster	44.51
2627853786	46.13
2630968896	43.85
2526164714-cluster	70.78
2545555862	69.82
2513237257	74.28
2547132177-cluster	70.81
2534682200	58.9
2597489901	59.16
649633014	52.51
2547132469	50.54
2519899787	70.46
2545555861	68.32
2529293192	79.92
2534681853	78.93
2545555865	81.3
2551306357	83.08
2545824615	96.61
2571042647-cluster	77.4
2576861582-cluster	74.26
2654587602	77.48
2588253861	66.7
2519899806	52.25
2551306382	99.05
2518645543-cluster	56.74
2551306134	94
2529293191	88.62
2551306465	84.19
2588253862	51.46
2751185852-cluster	55.7
2751185854-cluster	58.55
2541047152	62.76
2547132167	80.79
2519899790	88.98
2751185860	71.51
2751185857	59.51
2751185855	68.19
2751185850-cluster	50.63
2519899840-cluster	99.65
2519899788	78.37
2588253764	124.85
2519899791-cluster	78.09
648276624-cluster	172.86
648276626	156.12
651053011	169.3
2503508000-cluster	167.47
2511231120-cluster	169.55
2529292839-cluster	167.15
2529292898	166.87
2529292900-cluster	167.55
2529293111	167.88
2531839081	171.95
2537562086	168.57
2537562089	168.54
2548876917-cluster	165.89
2554235006	167.84
2571042392-cluster	165.25
2571042488-cluster	167.52
2585427638-cluster	170.36
2585427952-cluster	167.13
2597490102	169.78
2609460122	170.38
2645727587	167.07
2687453214	168.68
2751185951-cluster	177.79
2751185954	187.62
2630968554	30.94
2540341131	35.9
2576861766	32.01
2627854178	30.85
2654587589	33.22
2521172690-cluster	51.33
649633029	35.25
2627854024	32.19
2636415736	31.72
2551306115-cluster	252.69
2576861759-cluster	297.57
2545824690	291.76
2562617039-cluster	268.63
2576861525	266.93
2579778678	266.41
2684623064	278.98
2751185800	309.95
2630968292	273.58
2511231027	280.35
2687453676	301.59
2563366739	261.78
2639762575-cluster	259.11
2551306113	197.96
2751185635	75.06
2576861810	231.17
2693429897	232.5
2576861736	195.6
2667527933	195.6
2579779169	206.42
2645727736	202.23
2648501248	209.72
2593339284	221.23
2593339279	148.79
2693429856	280.39
2667527406	346.49
2619619030-cluster	192.15
2687453744	175.9
2739367657	269.34
2236347008	83.71
2517572133	82.64
2517572134	83.71
2731639156	23.37
2619619037	290.83
2728369741	176.63
2721756108	86.89
2616644820	243.07
2728369167	227.65
2593339274	205.5
2617270905-cluster	205.03
2528768207-cluster	277.45
2654587720-cluster	155.23
2617270870	240.2
2734482187	233.73
2593339283	274.51
2740891825	241.23
2740891827	252.78
2740891861	201.53
2681813553-cluster	270.19
2693429906	231.15
2698536607-cluster	179.86
2617270829	167.51
2619619643	191.23
2695421013	165.72
2501004205	241.45
2684622851	242.02
2731639258	259.07
2687453711	270.45
2504756012-cluster	270.42
2693429875	260.76
2615840706-cluster	223.91
2728369517	258.39
2622736501	213.8
2617271229	145.78
2687453399	278.64
2616644848	68.66
2615840721	211.84
2630968282-cluster	236.67
2739367660	288.28
2600255082	211.49
2636415494	183.87
2636415419	238.73
2681812958	134.86
2514885042	155.36
2603880180	220.64
2681813552	221.86
2671180308	180.18
2693429889	201.83
2622736446	185.65
2622736536	196.76
2622736430	184.99
2675903694	199.3
2751185723	130.24
649633059	167.74
2511231188	167
2675903356-cluster	166.96
2713896966	253.95
2521172617	301.91
2512047087	301.92
2521172619-cluster	256.12
2512564009	256.67
2657244983-cluster	251.22
2695420551	288.35
2690316183	302.11
2690316282	251.75
2693429861	168.07
2608642163	190.45
2627853511	158.37
2740892516	190.45
2602041674	207.41
2517434011	161.18
2636416063	208.43
2728369479	203.15
2617270827	186.82
2681812955	193.31
2617270836	198.18
2681812954	210.9
2734482799	206.71
2615840713	215.46
2695420928	227.63
2622736532	184.89
2622736595	222.68
2648501806-cluster	193.13
2695420316-cluster	200.94
2663762718-cluster	243.01
2675903213	199.34
2540341247	234.45
2593339298	296.73
2636415558-cluster	334.1
2513237001	295.91
2615840718	305.34
648276686	248.72
2693429867	247.72
2545555844	188.5
2728369485	235.5
2695421018	226.79
2721755812	158.53
2651870280	111.07
2627853514	97.2
2236347013	66.86
2593339294	157.11
2710264757	196.84
2515154196	175.67
2599185238-cluster	138.34
2510461047	271.32
2512564006	310.66
2626541597	166.19
2654588005-cluster	166.19
2622736522	205.75
2617271277	177.61
2751185629	204.65
2615840708	210.09
2616644821	204.94
2597490207	204.38
2619618996	186.41
2511231195	147.98
2636415977	254
2617270733	161.44
2547132467	274.08
2617270907	190.22
2751185828	151.11
2596583690-cluster	264.29
2617270913-cluster	214.75
2675903152	183.08
2527291701	202.48
2724679710	233.72
2630968378	222.77
2508501030-cluster	257.18
2597490335	228.41
2681813562	251.43
2693429863	187.31
2724679705	191.06
2737471638	226.94
2695420926	173.56
2504756064-cluster	227.94
2645727619	214.73
2713897090	172.01
2596583577	216.57
2681812813	183.14
2596583549	208.4
2597490334	307.58
2615840723-cluster	320.41
2558309104	242.17
2524614865	152.54
2734482252	284.27
2734482174	272.03
2734482185	274.66
2558309061	249.44
2510065028-cluster	224.69
2574179718	224.59
2724679070	240.31
647533206	202.56
2502171179	221.85
2671181183	227.45
2675903626	250.99
2718218026	227.71
2671180212-cluster	46.96
2504756015	146.83
2548877138	167.72
2593339277	224.62
2703719202	221.15
647533202	215.38
2681812934	126.14
2724679114	249.46
2687453774	189.51
2634166304	185.18
2645727674	236.14
2721755848	229.36
2645727778	275.25
2558309102	257.24
2663762743-cluster	218.33
2526164698	256.57
2521172622	282.66
2645728037	260.02
2713896965	221.2
2667527436	200.92
2751185709	202.29
2524023154	177
2751185710	206.84
647000304	182.49
2724679734	256.09
2648501741	316.22
647533238	180.76
2681813516-cluster	203.82
2593339278	192.57
2597490355	205.36
2576861655-cluster	198.55
2660237985-cluster	203.56
2700989112	200.1
2739368070	203.33
2740891858	205.59
2645727927	281.89
2681813513-cluster	180.36
2744055041	190.05
2734482186	143
2734482290	244.1
2751185755	224.79
2703719235	203.28
2687453351	262.01
2603880215	172.06
2617270912	230.5
2593339286	205.53
2593339280	193.64
2563367175	246.35
2675903164	199.25
2609459988	272.8
2681813559	242.86
2693429879	215.04
2634166317	255.04
2693429868	234.91
2510065042	262.83
2740892146	334.36
2693429884	204.86
2728369466	195.8
2619618997-cluster	351.19
2622736530	232.7
2700988702	219.42
2518285587	230.25
2667528179-cluster	195
2700988706	249.88
2576861823	286.87
2619619026	199.5
2523533591	274.73
2521172529	159.44
2693429904	270.58
2713896958-cluster	267.64
2713896969	254.25
2724679780	221.69
2693429872	230.09
2597490221	234.71
2695420938	204.97
647533208	183.1
2698536695	181.77
2724679120	214.68
2724679119	230.89
647533201	246
2660238111-cluster	258.56
2663763207	248.98
2634166458	244.41
2617270884	279.15
2634166353	219.97
2615840712	257.17
